BytesProcessados,L_Barra_Janela,L_Barra_Acumulado,L_Barra_Teorico,H_0,H_1,SmoothedBPS,BitsNaJanela,ThresholdBPS,ResetFlag,ResetCount
7605000,3.768,3.02479,3.02479,3.68428,3.21737,3.78909,18840,5.69719,0,0
7610000,3.712,3.02524,3.02524,3.68428,3.21737,3.76596,18560,5.68363,0,0
7615000,3.7776,3.02574,3.02574,3.68428,3.21737,3.76945,18888,5.64894,0,0
7620000,3.7888,3.02624,3.02624,3.68428,3.21737,3.77526,18944,5.65418,0,0
7625000,3.7696,3.02672,3.02672,3.68428,3.21737,3.77356,18848,5.66289,0,0
7630000,3.7616,3.02721,3.02721,3.68428,3.21737,3.76997,18808,5.66034,0,0
7635000,3.7984,3.02771,3.02771,3.68428,3.21737,3.7785,18992,5.65496,0,0
7640000,3.8464,3.02825,3.02825,3.68428,3.21737,3.79887,19232,5.66775,0,0
7645000,3.7728,3.02873,3.02873,3.68428,3.21737,3.79105,18864,5.69831,0,0
7650000,3.7584,3.02921,3.02921,3.68428,3.21737,3.78125,18792,5.68657,0,0
7655000,3.6208,3.0296,3.0296,3.68428,3.21737,3.73312,18104,5.67188,0,0
7660000,3.6224,3.02998,3.02998,3.68428,3.21737,3.6999,18112,5.59968,0,0
7665000,3.672,3.0304,3.0304,3.68428,3.21737,3.69153,18360,5.54985,0,0
7670000,3.6192,3.03079,3.03079,3.68428,3.21737,3.66983,18096,5.5373,0,0
7675000,3.5664,3.03113,3.03114,3.68428,3.21737,3.6388,17832,5.50475,0,0
7680000,3.5696,3.03149,3.03149,3.68428,3.21737,3.61804,17848,5.4582,0,0
7685000,3.6016,3.03186,3.03186,3.68428,3.21737,3.61311,18008,5.42706,0,0
7690000,3.584,3.03222,3.03222,3.68428,3.21737,3.60438,17920,5.41966,0,0
7695000,3.4976,3.03252,3.03252,3.68428,3.21737,3.57234,17488,5.40656,0,0
7700000,3.4464,3.03279,3.03279,3.68428,3.21737,3.53456,17232,5.35852,0,0
7705000,3.408,3.03303,3.03303,3.68428,3.21737,3.49659,17040,5.30184,0,0
7710000,3.4272,3.03329,3.03329,3.68428,3.21737,3.47577,17136,5.24489,0,0
7715000,3.4144,3.03353,3.03353,3.68428,3.21737,3.45736,17072,5.21366,0,0
7720000,3.4208,3.03378,3.03378,3.68428,3.21737,3.44639,17104,5.18604,0,0
7725000,3.5104,3.03409,3.03409,3.68428,3.21737,3.4656,17552,5.16959,0,0
7730000,3.5584,3.03443,3.03443,3.68428,3.21737,3.49344,17792,5.19839,0,0
7735000,3.5568,3.03477,3.03477,3.68428,3.21737,3.51245,17784,5.24016,0,0
7740000,3.4992,3.03507,3.03507,3.68428,3.21737,3.50847,17496,5.26867,0,0
7745000,3.5488,3.0354,3.0354,3.68428,3.21737,3.52057,17744,5.26271,0,0
7750000,3.576,3.03575,3.03575,3.68428,3.21737,3.5372,17880,5.28086,0,0
7755000,3.6,3.03611,3.03611,3.68428,3.21737,3.55604,18000,5.3058,0,0
7760000,3.5984,3.03648,3.03648,3.68428,3.21737,3.56875,17992,5.33406,0,0
7765000,3.6608,3.03688,3.03688,3.68428,3.21737,3.59636,18304,5.35312,0,0
7770000,3.7104,3.03731,3.03731,3.68428,3.21737,3.63057,18552,5.39455,0,0
7775000,3.7216,3.03775,3.03775,3.68428,3.21737,3.65788,18608,5.44586,0,0
7780000,3.7856,3.03823,3.03823,3.68428,3.21737,3.6962,18928,5.48682,0,0
7785000,3.8192,3.03873,3.03873,3.68428,3.21737,3.7331,19096,5.5443,0,0
7790000,3.7728,3.0392,3.0392,3.68428,3.21737,3.74501,18864,5.59965,0,0
7795000,3.6576,3.0396,3.0396,3.68428,3.21737,3.71879,18288,5.61751,0,0
7800000,3.5264,3.03991,3.03991,3.68428,3.21737,3.66107,17632,5.57818,0,0
7805000,3.472,3.04019,3.04019,3.68428,3.21737,3.60435,17360,5.49161,0,0
7810000,3.432,3.04044,3.04044,3.68428,3.21737,3.55264,17160,5.40652,0,0
7815000,3.2944,3.0406,3.0406,3.68428,3.21737,3.47517,16472,5.32897,0,0
7820000,3.1536,3.04068,3.04068,3.68428,3.21737,3.3787,15768,5.21276,0,0
7825000,2.8608,3.04056,3.04056,3.68428,3.21737,3.22333,14304,5.06805,0,0
7830000,2.5376,3.04024,3.04024,3.68428,3.21737,3.01761,12688,4.83499,0,0
7835000,2.3712,3.03981,3.03981,3.68428,3.21737,2.82369,11856,4.52642,0,0
7840000,2.3664,3.03938,3.03938,3.68428,3.21737,2.6865,11832,4.23553,0,0
7845000,2.3248,3.03893,3.03893,3.68428,3.21737,2.57799,11624,4.02975,0,0
7850000,2.2864,3.03845,3.03845,3.68428,3.21737,2.49051,11432,3.86699,0,0
7855000,2.3008,3.03798,3.03798,3.68428,3.21737,2.4336,11504,3.73577,0,0
7860000,2.2288,3.03746,3.03746,3.68428,3.21737,2.37216,11144,3.6504,0,0
7865000,2.3216,3.03701,3.03701,3.68428,3.21737,2.35699,11608,3.55824,0,0
7870000,2.296,3.03654,3.03654,3.68428,3.21737,2.33869,11480,3.53549,0,0
7875000,1.1968,3.03537,3.03537,3.68428,3.21737,1.99613,5984,3.50804,0,0
7880000,0.976,3.03406,3.03406,3.68428,3.21737,1.69009,4880,2.99419,0,0
7885000,1.9984,3.03341,3.03341,3.68428,3.21737,1.78258,9992,2.53513,0,0
7890000,2.1152,3.03282,3.03283,3.68428,3.21737,1.88237,10576,2.67387,0,0
7895000,2.3184,3.03237,3.03237,3.68428,3.21737,2.01318,11592,2.82355,0,0
7900000,2.4128,3.03198,3.03198,3.68428,3.21737,2.13306,12064,3.01977,0,0
7905000,2.3552,3.03155,3.03155,3.68428,3.21737,2.1997,11776,3.1996,0,0
7910000,2.2896,3.03108,3.03108,3.68428,3.21737,2.22667,11448,3.29956,0,0
7915000,2.2592,3.0306,3.0306,3.68428,3.21737,2.23643,11296,3.34001,0,0
7920000,2.3456,3.03016,3.03016,3.68428,3.21737,2.26918,11728,3.35465,0,0
7925000,2.5152,3.02984,3.02984,3.68428,3.21737,2.34299,12576,3.40377,0,0
7930000,2.632,3.02959,3.02959,3.68428,3.21737,2.42969,13160,3.51448,0,0
7935000,2.6208,3.02933,3.02933,3.68428,3.21737,2.48702,13104,3.64454,0,0
7940000,2.6848,3.02911,3.02911,3.68428,3.21737,2.54636,13424,3.73054,0,0
7945000,2.7328,3.02893,3.02893,3.68428,3.21737,2.60229,13664,3.81953,0,0
7950000,2.7072,3.02872,3.02872,3.68428,3.21737,2.63376,13536,3.90343,0,0
7955000,2.7632,3.02856,3.02856,3.68428,3.21737,2.67259,13816,3.95064,0,0
7960000,2.8256,3.02843,3.02843,3.68428,3.21737,2.7185,14128,4.00889,0,0
7965000,2.8304,3.0283,3.02831,3.68428,3.21737,2.75207,14152,4.07774,0,0
7970000,2.9792,3.02827,3.02827,3.68428,3.21737,2.82021,14896,4.1281,0,0
7975000,3.2368,3.0284,3.02841,3.68428,3.21737,2.94518,16184,4.23031,0,0
7980000,3.5488,3.02873,3.02873,3.68428,3.21737,3.12627,17744,4.41778,0,0
7985000,3.7872,3.02921,3.02921,3.68428,3.21737,3.32455,18936,4.6894,0,0
7990000,3.7968,3.02969,3.02969,3.68428,3.21737,3.46622,18984,4.98682,0,0
7995000,3.7328,3.03013,3.03013,3.68428,3.21737,3.5462,18664,5.19934,0,0
8000000,3.7824,3.0306,3.0306,3.68428,3.21737,3.61706,18912,5.3193,0,0
8005000,3.8464,3.03111,3.03111,3.68428,3.21737,3.68586,19232,5.42559,0,0
8010000,3.9664,3.03169,3.03169,3.68428,3.21737,3.77002,19832,5.52879,0,0
8015000,3.9056,3.03223,3.03223,3.68428,3.21737,3.8107,19528,5.65503,0,0
8020000,4.0416,3.03286,3.03286,3.68428,3.21737,3.87997,20208,5.71604,0,0
8025000,4.064,3.03351,3.03351,3.68428,3.21737,3.93518,20320,5.81995,0,0
8030000,4.0416,3.03413,3.03413,3.68428,3.21737,3.9671,20208,5.90277,0,0
8035000,3.8752,3.03466,3.03466,3.68428,3.21737,3.93953,19376,5.95066,0,0
8040000,3.7904,3.03513,3.03513,3.68428,3.21737,3.89479,18952,5.9093,0,0
8045000,3.7696,3.03558,3.03558,3.68428,3.21737,3.85724,18848,5.84219,0,0
8050000,3.7536,3.03603,3.03603,3.68428,3.21737,3.82614,18768,5.78585,0,0
8055000,3.8928,3.03656,3.03656,3.68428,3.21737,3.84614,19464,5.73922,0,0
8060000,4.0336,3.03718,3.03718,3.68428,3.21737,3.90238,20168,5.76921,0,0
8065000,4.0592,3.03781,3.03781,3.68428,3.21737,3.94943,20296,5.85357,0,0
8070000,4.096,3.03847,3.03847,3.68428,3.21737,3.9934,20480,5.92414,0,0
8075000,4.0608,3.0391,3.0391,3.68428,3.21737,4.01362,20304,5.9901,0,0
8080000,3.9552,3.03967,3.03967,3.68428,3.21737,3.99609,19776,6.02043,0,0
8085000,3.8816,3.04019,3.04019,3.68428,3.21737,3.96174,19408,5.99414,0,0
8090000,3.9424,3.04075,3.04075,3.68428,3.21737,3.95594,19712,5.94262,0,0
8095000,3.9536,3.04131,3.04131,3.68428,3.21737,3.95524,19768,5.93391,0,0
8100000,3.9616,3.04188,3.04188,3.68428,3.21737,3.95715,19808,5.93286,0,0
8105000,3.928,3.04243,3.04243,3.68428,3.21737,3.9484,19640,5.93572,0,0
8110000,3.9024,3.04296,3.04296,3.68428,3.21737,3.9346,19512,5.9226,0,0
8115000,3.928,3.0435,3.0435,3.68428,3.21737,3.93262,19640,5.9019,0,0
8120000,3.976,3.04408,3.04408,3.68428,3.21737,3.94564,19880,5.89893,0,0
8125000,3.9376,3.04463,3.04463,3.68428,3.21737,3.94322,19688,5.91845,0,0
8130000,3.9104,3.04516,3.04516,3.68428,3.21737,3.93338,19552,5.91484,0,0
8135000,3.8624,3.04566,3.04566,3.68428,3.21737,3.91208,19312,5.90007,0,0
8140000,3.8976,3.04618,3.04618,3.68428,3.21737,3.90774,19488,5.86813,0,0
8145000,3.9488,3.04674,3.04674,3.68428,3.21737,3.92006,19744,5.86161,0,0
8150000,3.9984,3.04732,3.04732,3.68428,3.21737,3.94356,19992,5.88009,0,0
8155000,4.016,3.04792,3.04792,3.68428,3.21737,3.96529,20080,5.91534,0,0
8160000,3.9472,3.04847,3.04847,3.68428,3.21737,3.95986,19736,5.94794,0,0
8165000,3.8656,3.04897,3.04897,3.68428,3.21737,3.93159,19328,5.9398,0,0
8170000,3.8416,3.04945,3.04945,3.68428,3.21737,3.90459,19208,5.89738,0,0
8175000,3.8016,3.04991,3.04991,3.68428,3.21737,3.87369,19008,5.85688,0,0
8180000,3.768,3.05035,3.05035,3.68428,3.21737,3.84198,18840,5.81054,0,0
8185000,3.7264,3.05076,3.05076,3.68428,3.21737,3.80731,18632,5.76298,0,0
8190000,3.6912,3.05116,3.05116,3.68428,3.21737,3.77248,18456,5.71096,0,0
8195000,3.7552,3.05158,3.05159,3.68428,3.21737,3.76729,18776,5.65871,0,0
8200000,3.7696,3.05202,3.05202,3.68428,3.21737,3.76799,18848,5.65094,0,0
8205000,3.7824,3.05247,3.05247,3.68428,3.21737,3.77231,18912,5.65198,0,0
8210000,3.7408,3.05289,3.05289,3.68428,3.21737,3.76286,18704,5.65846,0,0
8215000,3.688,3.05327,3.05327,3.68428,3.21737,3.7404,18440,5.64429,0,0
8220000,3.6544,3.05364,3.05364,3.68428,3.21737,3.7146,18272,5.6106,0,0
8225000,3.5984,3.05397,3.05397,3.68428,3.21737,3.67974,17992,5.5719,0,0
8230000,3.5856,3.05429,3.05429,3.68428,3.21737,3.6515,17928,5.51961,0,0
8235000,3.5584,3.0546,3.0546,3.68428,3.21737,3.62357,17792,5.47725,0,0
8240000,3.5872,3.05492,3.05492,3.68428,3.21737,3.61266,17936,5.43535,0,0
8245000,3.5744,3.05524,3.05524,3.68428,3.21737,3.60118,17872,5.41899,0,0
8250000,3.5024,3.05551,3.05551,3.68428,3.21737,3.57155,17512,5.40177,0,0
8255000,3.424,3.05573,3.05573,3.68428,3.21737,3.52728,17120,5.35732,0,0
8260000,3.4368,3.05596,3.05596,3.68428,3.21737,3.50014,17184,5.29092,0,0
8265000,3.424,3.05618,3.05619,3.68428,3.21737,3.4773,17120,5.25021,0,0
8270000,3.4016,3.05639,3.05639,3.68428,3.21737,3.45459,17008,5.21594,0,0
8275000,3.4016,3.0566,3.0566,3.68428,3.21737,3.43869,17008,5.18188,0,0
8280000,3.4736,3.05685,3.05685,3.68428,3.21737,3.44916,17368,5.15804,0,0
8285000,3.5168,3.05713,3.05713,3.68428,3.21737,3.46945,17584,5.17375,0,0
8290000,3.5984,3.05746,3.05746,3.68428,3.21737,3.50814,17992,5.20418,0,0
8295000,3.5984,3.05778,3.05779,3.68428,3.21737,3.53522,17992,5.26221,0,0
8300000,3.6048,3.05811,3.05811,3.68428,3.21737,3.55609,18024,5.30283,0,0
8305000,3.6672,3.05848,3.05848,3.68428,3.21737,3.58942,18336,5.33414,0,0
8310000,3.7232,3.05888,3.05888,3.68428,3.21737,3.62956,18616,5.38414,0,0
8315000,3.7104,3.05927,3.05927,3.68428,3.21737,3.65381,18552,5.44434,0,0
8320000,3.6112,3.0596,3.0596,3.68428,3.21737,3.64103,18056,5.48071,0,0
8325000,3.5248,3.05988,3.05988,3.68428,3.21737,3.60616,17624,5.46154,0,0
8330000,3.4336,3.06011,3.06011,3.68428,3.21737,3.55439,17168,5.40924,0,0
8335000,3.2272,3.06021,3.06021,3.68428,3.21737,3.45623,16136,5.33159,0,0
8340000,3.1616,3.06027,3.06027,3.68428,3.21737,3.36784,15808,5.18435,0,0
8345000,2.8848,3.06016,3.06016,3.68428,3.21737,3.22293,14424,5.05177,0,0
8350000,2.6416,3.05991,3.05991,3.68428,3.21737,3.04853,13208,4.8344,0,0
8355000,2.4032,3.05952,3.05952,3.68428,3.21737,2.85493,12016,4.5728,0,0
8360000,2.3472,3.05909,3.05909,3.68428,3.21737,2.70261,11736,4.2824,0,0
8365000,2.344,3.05867,3.05867,3.68428,3.21737,2.59503,11720,4.05392,0,0
8370000,2.3456,3.05824,3.05824,3.68428,3.21737,2.5202,11728,3.89254,0,0
8375000,2.2848,3.05778,3.05778,3.68428,3.21737,2.44958,11424,3.7803,0,0
8380000,2.248,3.0573,3.0573,3.68428,3.21737,2.38911,11240,3.67437,0,0
8385000,2.168,3.05677,3.05677,3.68428,3.21737,2.32277,10840,3.58366,0,0
8390000,2.2944,3.05631,3.05631,3.68428,3.21737,2.31426,11472,3.48416,0,0
8395000,2.3472,3.05589,3.05589,3.68428,3.21737,2.32414,11736,3.47139,0,0
8400000,1.232,3.0548,3.0548,3.68428,3.21737,1.9965,6160,3.48622,0,0
8405000,1.3184,3.05377,3.05377,3.68428,3.21737,1.79307,6592,2.99475,0,0
8410000,2.0656,3.05318,3.05318,3.68428,3.21737,1.87483,10328,2.68961,0,0
8415000,2.2144,3.05268,3.05268,3.68428,3.21737,1.9767,11072,2.81224,0,0
8420000,2.3856,3.05229,3.05229,3.68428,3.21737,2.09937,11928,2.96505,0,0
8425000,2.3776,3.05189,3.05189,3.68428,3.21737,2.18284,11888,3.14906,0,0
8430000,2.3136,3.05145,3.05145,3.68428,3.21737,2.22207,11568,3.27426,0,0
8435000,2.3472,3.05103,3.05103,3.68428,3.21737,2.25961,11736,3.3331,0,0
8440000,2.4704,3.05069,3.05069,3.68428,3.21737,2.32285,12352,3.38941,0,0
8445000,2.504,3.05036,3.05037,3.68428,3.21737,2.37719,12520,3.48427,0,0
8450000,2.6336,3.05012,3.05012,3.68428,3.21737,2.45411,13168,3.56579,0,0
8455000,2.6848,3.0499,3.0499,3.68428,3.21737,2.52332,13424,3.68117,0,0
8460000,2.6528,3.04967,3.04967,3.68428,3.21737,2.56216,13264,3.78498,0,0
8465000,2.6736,3.04945,3.04945,3.68428,3.21737,2.59559,13368,3.84325,0,0
8470000,2.7024,3.04924,3.04924,3.68428,3.21737,2.62764,13512,3.89339,0,0
8475000,2.6768,3.04902,3.04902,3.68428,3.21737,2.64239,13384,3.94145,0,0
8480000,2.7616,3.04885,3.04885,3.68428,3.21737,2.67815,13808,3.96358,0,0
8485000,2.9216,3.04878,3.04878,3.68428,3.21737,2.75118,14608,4.01722,0,0
8490000,3.048,3.04878,3.04878,3.68428,3.21737,2.84023,15240,4.12678,0,0
8495000,3.4208,3.04899,3.049,3.68428,3.21737,3.0144,17104,4.26034,0,0
8500000,3.4976,3.04926,3.04926,3.68428,3.21737,3.15936,17488,4.5216,0,0
8505000,3.6272,3.0496,3.0496,3.68428,3.21737,3.29971,18136,4.73904,0,0
8510000,3.656,3.04995,3.04995,3.68428,3.21737,3.4066,18280,4.94957,0,0
8515000,3.4784,3.05021,3.05021,3.68428,3.21737,3.42814,17392,5.1099,0,0
8520000,3.4,3.05041,3.05041,3.68428,3.21737,3.4197,17000,5.14221,0,0
8525000,3.3344,3.05058,3.05058,3.68428,3.21737,3.39411,16672,5.12955,0,0
8530000,3.3552,3.05076,3.05076,3.68428,3.21737,3.38244,16776,5.09116,0,0
8535000,3.36,3.05094,3.05094,3.68428,3.21737,3.3757,16800,5.07365,0,0
8540000,3.3584,3.05112,3.05112,3.68428,3.21737,3.37051,16792,5.06356,0,0
8545000,3.5312,3.0514,3.0514,3.68428,3.21737,3.41872,17656,5.05577,0,0
8550000,3.5808,3.05171,3.05171,3.68428,3.21737,3.46734,17904,5.12808,0,0
8555000,3.5856,3.05202,3.05202,3.68428,3.21737,3.50282,17928,5.20102,0,0
8560000,3.6976,3.0524,3.0524,3.68428,3.21737,3.56125,18488,5.25423,0,0
8565000,3.6816,3.05276,3.05277,3.68428,3.21737,3.59736,18408,5.34188,0,0
8570000,3.6304,3.0531,3.0531,3.68428,3.21737,3.60727,18152,5.39604,0,0
8575000,3.6432,3.05345,3.05345,3.68428,3.21737,3.61805,18216,5.41091,0,0
8580000,3.7312,3.05384,3.05384,3.68428,3.21737,3.65199,18656,5.42707,0,0
8585000,3.8592,3.05431,3.05431,3.68428,3.21737,3.71416,19296,5.47799,0,0
8590000,3.9616,3.05484,3.05484,3.68428,3.21737,3.78839,19808,5.57123,0,0
8595000,3.7808,3.05526,3.05526,3.68428,3.21737,3.78611,18904,5.68258,0,0
8600000,3.728,3.05565,3.05565,3.68428,3.21737,3.76868,18640,5.67917,0,0
8605000,3.7408,3.05605,3.05605,3.68428,3.21737,3.76032,18704,5.65302,0,0
8610000,3.7312,3.05644,3.05644,3.68428,3.21737,3.75158,18656,5.64047,0,0
8615000,3.7248,3.05683,3.05683,3.68428,3.21737,3.74355,18624,5.62737,0,0
8620000,3.7488,3.05723,3.05723,3.68428,3.21737,3.74512,18744,5.61532,0,0
8625000,3.7728,3.05765,3.05765,3.68428,3.21737,3.75343,18864,5.61768,0,0
8630000,3.7264,3.05803,3.05803,3.68428,3.21737,3.74532,18632,5.63014,0,0
8635000,3.7104,3.05841,3.05841,3.68428,3.21737,3.73484,18552,5.61798,0,0
8640000,3.8176,3.05885,3.05885,3.68428,3.21737,3.75967,19088,5.60226,0,0
8645000,3.8112,3.05929,3.05929,3.68428,3.21737,3.77513,19056,5.6395,0,0
8650000,3.96,3.05981,3.05981,3.68428,3.21737,3.83059,19800,5.66269,0,0
8655000,3.9856,3.06034,3.06034,3.68428,3.21737,3.87709,19928,5.74589,0,0
8660000,3.9344,3.06085,3.06085,3.68428,3.21737,3.89429,19672,5.81564,0,0
8665000,3.9712,3.06137,3.06137,3.68428,3.21737,3.91736,19856,5.84143,0,0
8670000,4.0272,3.06193,3.06193,3.68428,3.21737,3.95031,20136,5.87604,0,0
8675000,3.9984,3.06247,3.06247,3.68428,3.21737,3.96474,19992,5.92547,0,0
8680000,3.9184,3.06296,3.06296,3.68428,3.21737,3.95084,19592,5.94711,0,0
8685000,3.9216,3.06345,3.06346,3.68428,3.21737,3.94207,19608,5.92626,0,0
8690000,3.8352,3.0639,3.0639,3.68428,3.21737,3.91001,19176,5.9131,0,0
8695000,3.792,3.06432,3.06432,3.68428,3.21737,3.8746,18960,5.86501,0,0
8700000,3.8048,3.06474,3.06474,3.68428,3.21737,3.85366,19024,5.81191,0,0
8705000,3.824,3.06518,3.06518,3.68428,3.21737,3.84476,19120,5.78049,0,0
8710000,3.8752,3.06564,3.06564,3.68428,3.21737,3.85389,19376,5.76715,0,0
8715000,3.88,3.06611,3.06611,3.68428,3.21737,3.86173,19400,5.78084,0,0
8720000,3.7904,3.06653,3.06653,3.68428,3.21737,3.84033,18952,5.79259,0,0
8725000,3.7104,3.0669,3.0669,3.68428,3.21737,3.80135,18552,5.76049,0,0
8730000,3.6752,3.06724,3.06725,3.68428,3.21737,3.7635,18376,5.70202,0,0
8735000,3.6576,3.06758,3.06758,3.68428,3.21737,3.73173,18288,5.64526,0,0
8740000,3.6736,3.06793,3.06793,3.68428,3.21737,3.71429,18368,5.5976,0,0
8745000,3.648,3.06826,3.06826,3.68428,3.21737,3.69441,18240,5.57144,0,0
8750000,3.6672,3.0686,3.0686,3.68428,3.21737,3.68624,18336,5.54161,0,0
8755000,3.6816,3.06895,3.06895,3.68428,3.21737,3.68485,18408,5.52937,0,0
8760000,3.616,3.06926,3.06927,3.68428,3.21737,3.6642,18080,5.52728,0,0
8765000,3.576,3.06955,3.06955,3.68428,3.21737,3.63774,17880,5.49629,0,0
8770000,3.5408,3.06982,3.06982,3.68428,3.21737,3.60866,17704,5.45661,0,0
8775000,3.5104,3.07007,3.07007,3.68428,3.21737,3.57918,17552,5.41298,0,0
8780000,3.4896,3.07031,3.07031,3.68428,3.21737,3.55231,17448,5.36877,0,0
8785000,3.4768,3.07054,3.07054,3.68428,3.21737,3.52965,17384,5.32846,0,0
8790000,3.5136,3.0708,3.0708,3.68428,3.21737,3.52484,17568,5.29448,0,0
8795000,3.5728,3.07108,3.07108,3.68428,3.21737,3.53923,17864,5.28726,0,0
8800000,3.528,3.07134,3.07134,3.68428,3.21737,3.53586,17640,5.30884,0,0
8805000,3.4864,3.07158,3.07158,3.68428,3.21737,3.52102,17432,5.30379,0,0
8810000,3.408,3.07177,3.07177,3.68428,3.21737,3.48711,17040,5.28153,0,0
8815000,3.4368,3.07197,3.07198,3.68428,3.21737,3.47202,17184,5.23067,0,0
8820000,3.544,3.07224,3.07224,3.68428,3.21737,3.49361,17720,5.20803,0,0
8825000,3.544,3.07251,3.07251,3.68428,3.21737,3.50873,17720,5.24042,0,0
8830000,3.6912,3.07286,3.07286,3.68428,3.21737,3.56347,18456,5.26309,0,0
8835000,3.7056,3.07322,3.07322,3.68428,3.21737,3.60611,18528,5.34521,0,0
8840000,3.664,3.07355,3.07355,3.68428,3.21737,3.62348,18320,5.40916,0,0
8845000,3.5376,3.07381,3.07382,3.68428,3.21737,3.59771,17688,5.43522,0,0
8850000,3.3936,3.074,3.074,3.68428,3.21737,3.53648,16968,5.39657,0,0
8855000,3.2624,3.0741,3.0741,3.68428,3.21737,3.45426,16312,5.30472,0,0
8860000,3.0736,3.0741,3.0741,3.68428,3.21737,3.34006,15368,5.18138,0,0
8865000,2.888,3.074,3.074,3.68428,3.21737,3.20444,14440,5.01009,0,0
8870000,2.7296,3.0738,3.0738,3.68428,3.21737,3.06199,13648,4.80666,0,0
8875000,2.4112,3.07343,3.07343,3.68428,3.21737,2.86675,12056,4.59298,0,0
8880000,2.3664,3.07303,3.07303,3.68428,3.21737,2.71665,11832,4.30013,0,0
8885000,2.3216,3.07261,3.07261,3.68428,3.21737,2.59813,11608,4.07497,0,0
8890000,2.2896,3.07217,3.07217,3.68428,3.21737,2.50557,11448,3.8972,0,0
8895000,2.2576,3.07171,3.07171,3.68428,3.21737,2.43118,11288,3.75836,0,0
8900000,2.2592,3.07125,3.07125,3.68428,3.21737,2.37959,11296,3.64677,0,0
8905000,2.2144,3.07077,3.07077,3.68428,3.21737,2.33003,11072,3.56938,0,0
8910000,2.168,3.07027,3.07027,3.68428,3.21737,2.28142,10840,3.49505,0,0
8915000,2.2464,3.0698,3.0698,3.68428,3.21737,2.27092,11232,3.42213,0,0
8920000,2.3664,3.06941,3.06941,3.68428,3.21737,2.29956,11832,3.40637,0,0
8925000,1.2272,3.06838,3.06838,3.68428,3.21737,1.97785,6136,3.44934,0,0
8930000,1.6976,3.06761,3.06761,3.68428,3.21737,1.89378,8488,2.96678,0,0
8935000,2.0288,3.06703,3.06703,3.68428,3.21737,1.93428,10144,2.84066,0,0
8940000,2.2112,3.06655,3.06655,3.68428,3.21737,2.01736,11056,2.90143,0,0
8945000,2.384,3.06617,3.06617,3.68428,3.21737,2.12735,11920,3.02604,0,0
8950000,2.3248,3.06575,3.06575,3.68428,3.21737,2.18659,11624,3.19103,0,0
8955000,2.5184,3.06545,3.06545,3.68428,3.21737,2.28613,12592,3.27988,0,0
8960000,2.5104,3.06514,3.06514,3.68428,3.21737,2.35341,12552,3.42919,0,0
8965000,2.5344,3.06484,3.06484,3.68428,3.21737,2.40771,12672,3.53012,0,0
8970000,2.688,3.06463,3.06463,3.68428,3.21737,2.4918,13440,3.61156,0,0
8975000,2.6512,3.0644,3.0644,3.68428,3.21737,2.53962,13256,3.73769,0,0
8980000,2.6432,3.06417,3.06417,3.68428,3.21737,2.57069,13216,3.80943,0,0
8985000,2.6192,3.06392,3.06392,3.68428,3.21737,2.58524,13096,3.85604,0,0
8990000,2.6304,3.06368,3.06368,3.68428,3.21737,2.59879,13152,3.87787,0,0
8995000,2.7328,3.06349,3.0635,3.68428,3.21737,2.63899,13664,3.89819,0,0
9000000,2.7808,3.06334,3.06334,3.68428,3.21737,2.68154,13904,3.95849,0,0
9005000,2.8016,3.06319,3.06319,3.68428,3.21737,2.71755,14008,4.0223,0,0
9010000,2.9504,3.06313,3.06313,3.68428,3.21737,2.78741,14752,4.07633,0,0
9015000,3.2544,3.06324,3.06324,3.68428,3.21737,2.92751,16272,4.18111,0,0
9020000,3.568,3.06352,3.06352,3.68428,3.21737,3.11965,17840,4.39126,0,0
9025000,3.6656,3.06385,3.06385,3.68428,3.21737,3.28344,18328,4.67948,0,0
9030000,3.7824,3.06425,3.06425,3.68428,3.21737,3.43313,18912,4.92516,0,0
9035000,3.7952,3.06465,3.06465,3.68428,3.21737,3.54175,18976,5.14969,0,0
9040000,3.7552,3.06503,3.06503,3.68428,3.21737,3.60578,18776,5.31262,0,0
9045000,3.776,3.06543,3.06543,3.68428,3.21737,3.65685,18880,5.40868,0,0
9050000,3.6624,3.06576,3.06576,3.68428,3.21737,3.65851,18312,5.48527,0,0
9055000,3.4192,3.06595,3.06595,3.68428,3.21737,3.58672,17096,5.48777,0,0
9060000,3.2976,3.06608,3.06608,3.68428,3.21737,3.49998,16488,5.38008,0,0
9065000,3.2544,3.06618,3.06618,3.68428,3.21737,3.42631,16272,5.24998,0,0
9070000,3.4288,3.06638,3.06638,3.68428,3.21737,3.42706,17144,5.13946,0,0
9075000,3.5504,3.06665,3.06665,3.68428,3.21737,3.46406,17752,5.14058,0,0
9080000,3.6624,3.06698,3.06698,3.68428,3.21737,3.52356,18312,5.19609,0,0
9085000,3.6832,3.06732,3.06732,3.68428,3.21737,3.57145,18416,5.28534,0,0
9090000,3.7392,3.06769,3.06769,3.68428,3.21737,3.62178,18696,5.35718,0,0
9095000,3.6768,3.06802,3.06802,3.68428,3.21737,3.63828,18384,5.43267,0,0
9100000,3.6432,3.06834,3.06834,3.68428,3.21737,3.63976,18216,5.45743,0,0
9105000,3.5456,3.0686,3.0686,3.68428,3.21737,3.61151,17728,5.45964,0,0
9110000,3.5936,3.06889,3.06889,3.68428,3.21737,3.60614,17968,5.41727,0,0
9115000,3.7712,3.06927,3.06927,3.68428,3.21737,3.65566,18856,5.40921,0,0
